agent_0_x,agent_0_y,agent_0_z,agent_1_x,agent_1_y,agent_1_z,agent_2_x,agent_2_y,agent_2_z,agent_3_x,agent_3_y,agent_3_z,agent_4_x,agent_4_y,agent_4_z,agent_5_x,agent_5_y,agent_5_z,agent_6_x,agent_6_y,agent_6_z,agent_7_x,agent_7_y,agent_7_z,agent_8_x,agent_8_y,agent_8_z,agent_9_x,agent_9_y,agent_9_z,agent_10_x,agent_10_y,agent_10_z,agent_11_x,agent_11_y,agent_11_z,agent_12_x,agent_12_y,agent_12_z,agent_13_x,agent_13_y,agent_13_z,agent_14_x,agent_14_y,agent_14_z,agent_15_x,agent_15_y,agent_15_z,agent_16_x,agent_16_y,agent_16_z,agent_17_x,agent_17_y,agent_17_z,agent_18_x,agent_18_y,agent_18_z,agent_19_x,agent_19_y,agent_19_z,agent_20_x,agent_20_y,agent_20_z,agent_21_x,agent_21_y,agent_21_z,agent_22_x,agent_22_y,agent_22_z,agent_23_x,agent_23_y,agent_23_z,agent_24_x,agent_24_y,agent_24_z,agent_25_x,agent_25_y,agent_25_z,agent_26_x,agent_26_y,agent_26_z,agent_27_x,agent_27_y,agent_27_z
-1.49524986743927,-2.0442469120025635,-2.97265625,-1.0555375814437866,-2.0734734535217285,-4.902968406677246,0.07474339008331299,-2.1022651195526123,-4.1015625,-1.6044954061508179,-2.0605931282043457,-3.1898436546325684,-1.49524986743927,-2.0442469120025635,-2.97265625,-2.688080072402954,-1.656980037689209,-6.07421875,2.099571704864502,-2.075929641723633,-5.967967987060547,-0.30654117465019226,-2.0883967876434326,-3.946094036102295,,,,0.0385579988360405,-2.0659685134887695,-6.748280048370361,-3.0274386405944824,-2.030850887298584,-6.018749237060547,,,,-1.49524986743927,-2.0442469120025635,-2.97265625,2.2939980030059814,-2.140575647354126,-4.628124713897705,,,,-2.338170051574707,-2.0433640480041504,-4.6484375,2.2939980030059814,-2.140575647354126,-4.628124713897705,-3.0907070636749268,-1.5096211433410645,-6.14453125,,,,-0.758845329284668,-1.4680746793746948,-6.469533920288086,-2.4902491569519043,-2.042083978652954,-4.950780868530273,,,,,,,0.22369679808616638,-1.6462678909301758,-6.81640625,,,,,,,,,,,,
-1.4983021020889282,-2.0483129024505615,-2.978515625,-1.0616108179092407,-2.085144281387329,-4.930468559265137,0.08395790308713913,-2.113295078277588,-4.139843463897705,-1.6101096868515015,-2.0676958560943604,-3.2007811069488525,-1.4983021020889282,-2.0483129024505615,-2.978515625,-2.6918156147003174,-1.6465102434158325,-6.082187652587891,2.0758461952209473,-2.064885139465332,-5.936093330383301,-0.31632286310195923,-2.097986936569214,-3.9641406536102295,,,,0.0804637148976326,-2.077096939086914,-6.738593578338623,-3.018218994140625,-2.037076950073242,-6.0,,,,-1.4983021020889282,-2.0483129024505615,-2.978515625,2.2640864849090576,-2.122317314147949,-4.567968845367432,,,,-2.3571972846984863,-2.0501182079315186,-4.68593692779541,2.2733798027038574,-2.1214654445648193,-4.586718559265137,,,,-3.018218994140625,-2.037076950073242,-6.0,-0.7792922854423523,-1.493438959121704,-6.642178535461426,-2.471952438354492,-2.047469139099121,-4.914062023162842,,,,-1.6101096868515015,-2.0676958560943604,-3.2007811069488525,0.22391988337039948,-1.649325966835022,-6.828906059265137,,,,,,,,,,,,
-1.554590106010437,-1.9965382814407349,-3.0906248092651367,-1.0235792398452759,-2.0107545852661133,-4.754531383514404,0.08049950748682022,-2.0316367149353027,-3.9636716842651367,-1.438270926475525,-1.966381549835205,-2.859375,-1.438270926475525,-1.966381549835205,-2.859375,-2.593005657196045,-1.586222767829895,-5.859375,1.9950677156448364,-1.9725207090377808,-5.704687595367432,-0.3121849000453949,-2.0185680389404297,-3.8140625953674316,,,,0.09552962332963943,-1.896745204925537,-6.797031402587891,-2.996790647506714,-1.7619285583496094,-5.957812309265137,-2.2717607021331787,-1.9759620428085327,-4.516406059265137,-1.438270926475525,-1.966381549835205,-2.859375,2.1824862957000732,-2.036562442779541,-4.403124809265137,2.1731927394866943,-2.0370309352874756,-4.384374618530273,-2.395153760910034,-1.9740839004516602,-4.761719226837158,,,,-2.996790647506714,-1.612870693206787,-5.957812309265137,,,,-0.72612464427948,-1.3919440507888794,-6.190615653991699,,,,,,,-1.554590106010437,-1.9965382814407349,-3.0906248092651367,0.2153625786304474,-1.5712615251541138,-6.562188148498535,,,,,,,,,,,,
-1.5100951194763184,-1.9517236948013306,-3.001952886581421,-1.0069268941879272,-1.9776365756988525,-4.676405906677246,0.078433558344841,-1.982918381690979,-3.8687500953674316,-1.4118456840515137,-1.9300695657730103,-2.806640625,-1.4118456840515137,-1.9300695657730103,-2.806640625,-2.5936989784240723,-1.574202299118042,-5.860468864440918,1.9027976989746094,-1.8813945055007935,-5.44140625,-0.2977231740951538,-1.9744298458099365,-3.730781316757202,,,,0.2387910783290863,-1.653967022895813,-6.848443984985352,-3.0025055408477783,-1.7526192665100098,-5.96875,-2.2306571006774902,-1.9399992227554321,-4.434374809265137,-1.4118456840515137,-1.9300695657730103,-2.806640625,2.059969902038574,-1.9223065376281738,-4.156249523162842,2.059969902038574,-1.9223065376281738,-4.156249523162842,-2.3324437141418457,-1.9415185451507568,-4.63671875,,,,-3.001326322555542,-1.6026586294174194,-5.966405868530273,,,,-0.7241458296775818,-1.387624740600586,-6.171864986419678,,,,,,,,,,0.10891423374414444,-1.887213945388794,-6.763281345367432,,,,,,,,,,,,
-1.5155515670776367,-1.9462727308273315,-3.012890338897705,-0.9966389536857605,-1.9575586318969727,-4.62890625,0.08501410484313965,-1.9558097124099731,-3.8003902435302734,-1.403943657875061,-1.9193249940872192,-2.791015625,-1.403943657875061,-1.9193249940872192,-2.791015625,-2.562495470046997,-1.555333137512207,-5.790156364440918,1.8501187562942505,-1.8292746543884277,-5.290625095367432,-0.30245018005371094,-1.9550020694732666,-3.6940627098083496,,,,0.23226268589496613,-1.5943704843521118,-6.659070014953613,-2.97529935836792,-1.7491397857666016,-5.914843559265137,-2.214478015899658,-1.9351725578308105,-4.40234375,-1.403943657875061,-1.9193249940872192,-2.791015625,1.994950294494629,-1.8616091012954712,-4.024999618530273,1.994950294494629,-1.8616091012954712,-4.024999618530273,-2.324514150619507,-1.934985876083374,-4.62109375,,,,-2.977264165878296,-1.58987557888031,-5.918749809265137,-2.9827661514282227,-1.2095688581466675,-5.9296875,-0.7050054669380188,-1.351110816001892,-6.009365558624268,,,,,,,-1.5210535526275635,-1.9470340013504028,-3.0238280296325684,0.10648109018802643,-1.8437652587890625,-6.607500076293945,,,,,,,,,,,,
-1.5656763315200806,-1.9976080656051636,-3.112499713897705,-1.020336627960205,-2.0040171146392822,-4.738905906677246,0.08799255639314651,-2.01611328125,-3.93359375,-1.4403122663497925,-1.9689925909042358,-2.86328125,-1.4403122663497925,-1.9689925909042358,-2.86328125,-2.6166322231292725,-1.5929101705551147,-5.884687423706055,1.976630687713623,-1.9778432846069336,-5.686249256134033,-0.3028014898300171,-2.008335590362549,-3.794921875,,,,0.2343159317970276,-1.6223818063735962,-6.717975616455078,-3.0122766494750977,-1.7582876682281494,-5.98828125,-2.2557687759399414,-1.9711756706237793,-4.484375,-1.4403122663497925,-1.9689925909042358,-2.86328125,2.143663167953491,-2.000309705734253,-4.324999809265137,,,,-2.34222674369812,-1.9690628051757812,-4.65625,2.143663167953491,-2.000309705734253,-4.324999809265137,-3.0095255374908447,-1.606998085975647,-5.982812404632568,-3.040571928024292,-1.2329041957855225,-6.044531345367432,-0.7237145900726318,-1.3868519067764282,-6.168741226196289,,,,,,,-1.5503498315811157,-1.997330665588379,-3.08203125,0.10787081718444824,-1.8677810430526733,-6.693905830383301,,,,,,,,,,,,
-1.5529195070266724,-1.9814060926437378,-3.087109088897705,-1.022091031074524,-2.007542133331299,-4.746874809265137,0.08789795637130737,-2.0150368213653564,-3.9312500953674316,-1.4265718460083008,-1.9502735137939453,-2.8359375,-1.4265718460083008,-1.9502735137939453,-2.8359375,-2.6375086307525635,-1.5934364795684814,-5.931562423706055,1.9955040216445923,-1.997003197669983,-5.740780353546143,-0.3102382719516754,-2.0051472187042236,-3.7886719703674316,,,,0.2371140569448471,-1.6283257007598877,-6.800319671630859,-3.06064510345459,-1.774025321006775,-6.084375381469727,-2.2679738998413086,-1.9725680351257324,-4.508593559265137,-1.4265718460083008,-1.9502735137939453,-2.8359375,2.1629550457000732,-2.027615547180176,-4.364062309265137,,,,-2.3446080684661865,-1.9711979627609253,-4.660937309265137,2.1629550457000732,-2.027615547180176,-4.364062309265137,-3.0567150115966797,-1.6197198629379272,-6.076562404632568,-3.113699197769165,-1.262760877609253,-6.189843654632568,-0.7224884629249573,-1.3846076726913452,-6.157804012298584,,,,,,,-1.537592887878418,-1.9809685945510864,-3.056640625,0.10887610912322998,-1.8866724967956543,-6.760781288146973,,,,,,,,,,,,
-1.5261255502700806,-1.941009759902954,-3.0339841842651367,-0.9940406084060669,-1.952721357345581,-4.6171875,0.08669467270374298,-1.9766771793365479,-3.8721094131469727,-1.4048923254013062,-1.9207504987716675,-2.79296875,-1.4048923254013062,-1.9207504987716675,-2.79296875,-2.5207931995391846,-1.5183244943618774,-5.696093559265137,1.947202205657959,-1.9601695537567139,-5.601249694824219,-0.31150129437446594,-1.9640332460403442,-3.7109375,,,,0.23077015578746796,-1.5971602201461792,-6.612505912780762,-2.935537099838257,-1.555600643157959,-5.8359375,-2.1869163513183594,-1.9112461805343628,-4.34765625,-1.4048923254013062,-1.9207504987716675,-2.79296875,2.144531488418579,-2.0011985301971436,-4.32656192779541,,,,-2.2674765586853027,-1.9064639806747437,-4.5078125,2.144531488418579,-2.0011985301971436,-4.32656192779541,-2.934751510620117,-1.7011545896530151,-5.834375381469727,-2.9740490913391113,-1.2061961889266968,-5.912500381469727,-0.7696374654769897,-1.4871742725372314,-6.803107738494873,,,,,,,-1.5015645027160645,-1.9408907890319824,-2.9851560592651367,0.10656784474849701,-1.8431800603866577,-6.6048431396484375,,,,,,,,,,,,
-1.5190333127975464,-1.9509024620056152,-3.0199217796325684,-1.0068697929382324,-1.9590028524398804,-4.632030963897705,0.08680255711078644,-1.9787534475326538,-3.876171588897705,-1.4058574438095093,-1.9220935106277466,-2.794921875,-1.4058574438095093,-1.9220935106277466,-2.794921875,-2.5431950092315674,-1.5365885496139526,-5.719843864440918,1.9102836847305298,-1.9344500303268433,-5.494999885559082,-0.31230348348617554,-1.9692037105560303,-3.720703125,,,,0.2297898232936859,-1.5764625072479248,-6.583600044250488,-2.9480762481689453,-1.574492335319519,-5.860937595367432,-2.19671368598938,-1.9198355674743652,-4.3671875,-1.4058574438095093,-1.9220935106277466,-2.794921875,2.106593370437622,-1.9657889604568481,-4.249999523162842,,,,-2.2890617847442627,-1.9151521921157837,-4.550780773162842,2.106593370437622,-1.9657889604568481,-4.249999523162842,-2.9453253746032715,-1.707313060760498,-5.85546875,,,,-0.7648322582244873,-1.4779629707336426,-6.760920524597168,,,,,,,-1.5337697267532349,-1.9507566690444946,-3.0492186546325684,0.10632427036762238,-1.8384801149368286,-6.587968826293945,,,,,,,,,,,,
-1.5091469287872314,-1.938283085823059,-3.0003905296325684,-0.9965566396713257,-1.9391132593154907,-4.585000038146973,0.08562483638525009,-1.9502766132354736,-3.820390224456787,-1.4028524160385132,-1.9180618524551392,-2.7890625,-1.4028524160385132,-1.9180618524551392,-2.7890625,-2.5471765995025635,-1.539069414138794,-5.729062557220459,1.87431001663208,-1.8979288339614868,-5.391250133514404,-0.3071121871471405,-1.944540023803711,-3.6596875190734863,,,,0.2295304238796234,-1.5875529050827026,-6.572662353515625,-2.9546351432800293,-1.5780647993087769,-5.874218463897705,-2.1907289028167725,-1.914684772491455,-4.35546875,-1.4028524160385132,-1.9180618524551392,-2.7890625,2.0776212215423584,-1.9386872053146362,-4.191405773162842,,,,-2.2948622703552246,-1.91057288646698,-4.5625,2.0776212215423584,-1.9386872053146362,-4.191405773162842,-2.94913387298584,-1.721819281578064,-5.86328125,-2.9817490577697754,-1.2093991041183472,-5.928124904632568,-0.7740182280540466,-1.4581423997879028,-6.484683036804199,,,,,,,-1.5195602178573608,-1.9390603303909302,-3.0210936069488525,0.10593216121196747,-1.8159207105636597,-6.556093692779541,,,,,,,,,,,,
-1.5205923318862915,-1.940289855003357,-3.0230469703674316,-0.999751627445221,-1.9451520442962646,-4.599374771118164,0.08574286103248596,-1.9621739387512207,-3.828125,-1.4038805961608887,-1.91938316822052,-2.791015625,-1.4038805961608887,-1.91938316822052,-2.791015625,-2.5274696350097656,-1.5152013301849365,-5.684531211853027,1.877824068069458,-1.9015101194381714,-5.401562690734863,-0.30933675169944763,-1.9582493305206299,-3.685546636581421,,,,0.22929444909095764,-1.5728137493133545,-6.568599224090576,-2.9225077629089355,-1.560800552368164,-5.810155868530273,-2.18294095993042,-1.9077779054641724,-4.33984375,-1.4038805961608887,-1.91938316822052,-2.791015625,2.0826025009155273,-1.9433485269546509,-4.20156192779541,,,,-2.2851128578186035,-1.9023536443710327,-4.54296875,2.0826025009155273,-1.9433485269546509,-4.20156192779541,-2.918971538543701,-1.6920005083084106,-5.803125381469727,-2.9676992893218994,-1.1913036108016968,-5.899999618530273,-0.7199305891990662,-1.36177659034729,-6.607817649841309,,,,,,,-1.5154837369918823,-1.94005286693573,-3.0128908157348633,0.10634727776050568,-1.8246010541915894,-6.587656021118164,,,,,,,,,,,,
,,,-0.9737368822097778,-1.8852280378341675,-4.479686737060547,0.09044273942708969,-1.8933289051055908,-3.6937501430511475,-1.3577160835266113,-1.8562824726104736,-2.69921875,-1.3577160835266113,-1.8562824726104736,-2.69921875,-2.47392201423645,-1.4831230640411377,-5.564062118530273,1.7887330055236816,-1.8114362955093384,-5.176249980926514,-0.2973659634590149,-1.8899110555648804,-3.54296875,,,,0.25188353657722473,-1.6303166151046753,-6.808590888977051,-2.8659400939941406,-1.530612587928772,-5.697656154632568,-2.1259751319885254,-1.8580124378204346,-4.2265625,-1.3577160835266113,-1.8562824726104736,-2.69921875,1.985046625137329,-1.8523199558258057,-4.004687309265137,1.985046625137329,-1.8523199558258057,-4.004687309265137,-2.261550188064575,-1.854636549949646,-4.49609375,,,,-2.8600456714630127,-1.6815768480300903,-5.685937404632568,-2.891090154647827,-1.1605727672576904,-5.747655868530273,-0.7005984783172607,-1.3003679513931274,-6.309680938720703,,,,,,,-1.4683376550674438,-1.879714846611023,-2.9191408157348633,0.10400788486003876,-1.7842620611190796,-6.441875457763672,,,,,,,,,,,,
,,,-0.9627466201782227,-1.872986078262329,-4.428905963897705,0.08937337249517441,-1.8720124959945679,-3.65234375,-1.3420121669769287,-1.8347151279449463,-2.66796875,-1.3420121669769287,-1.8347151279449463,-2.66796875,-2.465317964553833,-1.4594234228134155,-5.518750190734863,1.7522335052490234,-1.7744677066802979,-5.070937156677246,-0.2944616973400116,-1.8710668087005615,-3.5078125,,,,0.24810943007469177,-1.606420636177063,-6.709372043609619,-2.8435723781585693,-1.530316948890686,-5.653124809265137,-2.1201040744781494,-1.8527590036392212,-4.21484375,-1.3420121669769287,-1.8347151279449463,-2.66796875,1.9400322437286377,-1.810306191444397,-3.914062261581421,1.9400322437286377,-1.810306191444397,-3.914062261581421,-2.265505075454712,-1.8483625650405884,-4.503905773162842,,,,-2.83846378326416,-1.6687477827072144,-5.642968654632568,-2.8557546138763428,-1.1462628841400146,-5.677343368530273,-0.7580966949462891,-1.394837737083435,-6.700926303863525,,,,,,,-1.45577871799469,-1.863535761833191,-2.8941407203674316,0.10392845422029495,-1.784428596496582,-6.442968368530273,,,,,,,,,,,,
,,,-0.9478931427001953,-1.8347556591033936,-4.3601555824279785,0.08809354156255722,-1.8467313051223755,-3.6031250953674316,-1.316523551940918,-1.7997546195983887,-2.6171875,-1.316523551940918,-1.7997546195983887,-2.6171875,-2.407008409500122,-1.424757719039917,-5.38796854019165,1.735553503036499,-1.7680792808532715,-5.022968292236328,-0.2894513010978699,-1.8387198448181152,-3.447265625,,,,0.25973066687583923,-1.5926666259765625,-6.652341365814209,-2.7981038093566895,-1.5172988176345825,-5.5625,-2.0675313472747803,-1.8152482509613037,-4.110156059265137,-1.316523551940918,-1.7997546195983887,-2.6171875,1.9364656209945679,-1.8069959878921509,-3.9070310592651367,1.9364656209945679,-1.8069959878921509,-3.9070310592651367,-2.219226121902466,-1.8104636669158936,-4.411718368530273,,,,-2.7867069244384766,-1.6381688117980957,-5.539843559265137,-2.8212902545928955,-1.1322979927062988,-5.608593940734863,-0.7529686689376831,-1.37117338180542,-6.654369831085205,,,,,,,-1.42243492603302,-1.8207345008850098,-2.8277344703674316,0.10115578770637512,-1.738982915878296,-6.279218673706055,,,,,,,,,,,,
,,,-0.958107054233551,-1.8464158773422241,-4.365937232971191,0.09609934687614441,-1.8615834712982178,-3.617187023162842,-1.3242956399917603,-1.8105747699737549,-2.6328125,-1.3242956399917603,-1.8105747699737549,-2.6328125,-2.4275591373443604,-1.437185287475586,-5.434375762939453,1.7439273595809937,-1.7871055603027344,-5.046718120574951,-0.291238009929657,-1.8509033918380737,-3.469921827316284,,,,0.1031934916973114,-1.757210612297058,-6.392499923706055,-2.8038129806518555,-1.5206549167633057,-5.57421875,-2.071324110031128,-1.8188165426254272,-4.117968559265137,-1.3242956399917603,-1.8105747699737549,-2.6328125,1.957506537437439,-1.8266204595565796,-3.949218511581421,1.957506537437439,-1.8266204595565796,-3.949218511581421,-2.2399065494537354,-1.8182986974716187,-4.453125,,,,-2.7959535121917725,-1.632283329963684,-5.55859375,,,,-0.7678416967391968,-1.3988630771636963,-6.787807941436768,,,,,,,-1.4339332580566406,-1.835655689239502,-2.8507814407348633,0.2489621490240097,-1.5387970209121704,-6.37109375,,,,,,,,,,,,
,,,-0.9304077625274658,-1.810054898262024,-4.279687404632568,0.09380992501974106,-1.819506287574768,-3.535233974456787,-1.300819754600525,-1.7784184217453003,-2.5859375,-1.300819754600525,-1.7784184217453003,-2.5859375,-2.388888120651245,-1.4142991304397583,-5.347343444824219,1.6701607704162598,-1.7221627235412598,-4.8629679679870605,-0.2840459942817688,-1.811629295349121,-3.382890462875366,,,,0.09963182359933853,-1.7000670433044434,-6.1840620040893555,,,,-2.0479066371917725,-1.7982234954833984,-4.071093559265137,-1.300819754600525,-1.7784184217453003,-2.5859375,1.8865468502044678,-1.7605979442596436,-3.8062496185302734,1.8865468502044678,-1.7605979442596436,-3.8062496185302734,-2.2106075286865234,-1.7944910526275635,-4.39453125,,,,-2.750192165374756,-1.6169766187667847,-5.467187404632568,,,,-0.7278655767440796,-1.3257908821105957,-6.432494640350342,,,,,,,-1.4112517833709717,-1.8007135391235352,-2.8054685592651367,0.2745121717453003,-1.6121723651885986,-6.674221038818359,,,,,,,,,,,,
,,,-0.9529691934585571,-1.8364225625991821,-4.342499732971191,0.09493977576494217,-1.8466517925262451,-3.5738279819488525,-1.3036655187606812,-1.7823175191879272,-2.591796875,-1.3036655187606812,-1.7823175191879272,-2.591796875,-2.426863431930542,-1.4366726875305176,-5.432812690734863,1.7157329320907593,-1.779224157333374,-4.995311737060547,-0.27834418416023254,-1.8351869583129883,-3.4007034301757812,,,,0.10144775360822678,-1.7275890111923218,-6.28515625,,,,-2.0646443367004395,-1.8128732442855835,-4.104686737060547,-1.3036655187606812,-1.7823175191879272,-2.591796875,1.93948495388031,-1.8097435235977173,-3.9128901958465576,1.93948495388031,-1.8097435235977173,-3.9128901958465576,-2.232048273086548,-1.8118362426757812,-4.4375,,,,-2.797919750213623,-1.6333284378051758,-5.5625,,,,-0.7288958430290222,-1.3277767896652222,-6.4434309005737305,,,,,,,-1.4219483137130737,-1.8143633604049683,-2.8269529342651367,0.2798849046230316,-1.6422675848007202,-6.800002098083496,,,,,,,,,,,,
,,,-0.9478254318237305,-1.826600432395935,-4.319062232971191,0.10194964706897736,-1.838653802871704,-3.5582029819488525,-1.3085827827453613,-1.7890915870666504,-2.6015625,-1.3085827827453613,-1.7890915870666504,-2.6015625,-2.411865234375,-1.4278942346572876,-5.399218559265137,1.7055562734603882,-1.768750786781311,-4.965624809265137,-0.2733272910118103,-1.823091745376587,-3.3394527435302734,,,,0.1005253866314888,-1.6988369226455688,-6.227343559265137,,,,-2.056792974472046,-1.8060572147369385,-4.089061737060547,-1.3085827827453613,-1.7890915870666504,-2.6015625,1.9255645275115967,-1.7968169450759888,-3.884765386581421,1.9255645275115967,-1.7968169450759888,-3.884765386581421,-2.2202680110931396,-1.8023571968078613,-4.4140625,,,,-2.788499355316162,-1.6394906044006348,-5.543749809265137,,,,-0.6829347610473633,-1.2441767454147339,-6.037178039550781,,,,,,,-1.412522792816162,-1.8082464933395386,-2.8082032203674316,0.27681079506874084,-1.6242845058441162,-6.725002288818359,,,,,,,,,,,,
,,,-0.9448085427284241,-1.8207874298095703,-4.305156230926514,0.10191643983125687,-1.8385107517242432,-3.557812213897705,-1.29583740234375,-1.7716763019561768,-2.576171875,-1.29583740234375,-1.7716763019561768,-2.576171875,-2.4068920612335205,-1.4249985218048096,-5.38796854019165,1.7063419818878174,-1.7696609497070312,-4.967967987060547,-0.27340200543403625,-1.8234891891479492,-3.3400778770446777,,,,0.10038548707962036,-1.697223424911499,-6.221093654632568,,,,-2.0470101833343506,-1.7974958419799805,-4.069530963897705,-1.29583740234375,-1.7716763019561768,-2.576171875,1.9259411096572876,-1.7972413301467896,-3.8855466842651367,1.9259411096572876,-1.7972413301467896,-3.8855466842651367,-2.2124531269073486,-1.796046495437622,-4.3984375,,,,-2.7783381938934326,-1.6335655450820923,-5.5234375,,,,-0.6677062511444092,-1.2164393663406372,-5.902177333831787,,,,,,,-1.4037092924118042,-1.7969765663146973,-2.7906250953674316,0.2763839066028595,-1.6221178770065308,-6.715627193450928,,,,,,,,,,,,
,,,-0.9736862182617188,-1.8763011693954468,-4.436718463897705,0.10410653054714203,-1.8857465982437134,-3.634765863418579,-1.3429893255233765,-1.8360650539398193,-2.669921875,-1.3429893255233765,-1.8360650539398193,-2.669921875,-2.481722116470337,-1.4623301029205322,-5.529687881469727,1.738074541091919,-1.8246194124221802,-5.122656345367432,-0.27940335869789124,-1.8704673051834106,-3.413281202316284,,,,0.24553824961185455,-1.5179710388183594,-6.28515625,,,,-2.1138079166412354,-1.8560360670089722,-4.202342987060547,-1.3429893255233765,-1.8360650539398193,-2.669921875,1.965210199356079,-1.8338030576705933,-3.964843511581421,1.965210199356079,-1.8338030576705933,-3.964843511581421,-2.287109851837158,-1.856528639793396,-4.546875,,,,-2.8529927730560303,-1.6773104667663574,-5.671875,,,,-0.6909826397895813,-1.2586569786071777,-6.107802391052246,,,,,,,-1.453415036201477,-1.8545005321502686,-2.8894529342651367,0.10243131965398788,-1.7452858686447144,-6.349374771118164,,,,,,,,,,,,
,,,-0.9734758734703064,-1.8581055402755737,-4.393749713897705,0.11140268296003342,-1.8816759586334229,-3.626953125,-1.3341885805130005,-1.823967456817627,-2.65234375,-1.3341885805130005,-1.823967456817627,-2.65234375,-2.444988489151001,-1.429242730140686,-5.447656154632568,1.7616177797317505,-1.8493551015853882,-5.192187786102295,-0.2839514911174774,-1.8604638576507568,-3.3821873664855957,,,,0.24821212887763977,-1.5349093675613403,-6.35546875,,,,-2.10483455657959,-1.8306294679641724,-4.184374809265137,-1.362876534461975,-1.8236451148986816,-2.7093749046325684,1.975633144378662,-1.8518493175506592,-3.9859373569488525,1.975633144378662,-1.8518493175506592,-3.9859373569488525,-2.2419867515563965,-1.829111933708191,-4.457030773162842,,,,-2.805136203765869,-1.6490882635116577,-5.576562404632568,,,,-0.6872766613960266,-1.2517231702804565,-6.074365139007568,,,,,,,-1.439705491065979,-1.8429075479507446,-2.862109661102295,0.1033119335770607,-1.761521339416504,-6.408593654632568,,,,,,,,,,,,
,,,-0.9792835116386414,-1.8693783283233643,-4.420312404632568,0.11169315129518509,-1.8857563734054565,-3.634765863418579,-1.333148717880249,-1.8226377964019775,-2.650390625,-1.333148717880249,-1.8226377964019775,-2.650390625,-2.492161989212036,-1.4502112865447998,-5.52734375,1.7249183654785156,-1.832688570022583,-5.115311622619629,-0.28475791215896606,-1.8661178350448608,-3.3924217224121094,,,,0.24723125994205475,-1.5283790826797485,-6.328125,,,,-2.1224277019500732,-1.8460469245910645,-4.219531059265137,-1.333148717880249,-1.8226377964019775,-2.650390625,1.9768234491348267,-1.8529717922210693,-3.98828125,1.9768234491348267,-1.8529717922210693,-3.98828125,-2.2851169109344482,-1.8454777002334595,-4.542968273162842,,,,,,,-2.828986644744873,-1.1355793476104736,-5.624218463897705,-0.6902199387550354,-1.2573349475860596,-6.101240158081055,,,,,,,-1.4418048858642578,-1.8456906080245972,-2.8664064407348633,0.1032232940196991,-1.7585430145263672,-6.397500038146973,,,,,,,,,,,,
,,,-0.9992215633392334,-1.889466404914856,-4.467968463897705,0.11274735629558563,-1.9043484926223755,-3.670703172683716,-1.3410496711730957,-1.8333461284637451,-2.666015625,-1.3410496711730957,-1.8333461284637451,-2.666015625,-2.5080723762512207,-1.4661140441894531,-5.588281154632568,1.7439261674880981,-1.8528755903244019,-5.171874046325684,-0.2924007475376129,-1.8867874145507812,-3.4828903675079346,,,,0.2523321807384491,-1.5603561401367188,-6.4609375,,,,-2.1441073417663574,-1.8647831678390503,-4.262499809265137,-1.3410496711730957,-1.8277878761291504,-2.666015625,1.9833581447601318,-1.8590834140777588,-4.001562118530273,1.9907153844833374,-1.857606291770935,-4.016406059265137,-2.2969772815704346,-1.8644516468048096,-4.56640625,,,,,,,,,,-0.7205364108085632,-1.3122972249984741,-6.3684282302856445,,,,,,,-1.445975661277771,-1.856925129890442,-2.8746092319488525,0.10515594482421875,-1.79288911819458,-6.522812843322754,,,,,,,,,,,,
,,,-0.9979963302612305,-1.887253761291504,-4.462499618530273,0.11956743896007538,-1.8987771272659302,-3.645155906677246,-1.3469457626342773,-1.841467261314392,-2.677734375,-1.3469457626342773,-1.841467261314392,-2.677734375,-2.495802164077759,-1.4590617418289185,-5.560937404632568,1.7283440828323364,-1.8364200592041016,-5.125624656677246,-0.2906201183795929,-1.8826143741607666,-3.4617185592651367,,,,0.25005263090133667,-1.5463451147079468,-6.40234375,,,,-2.150397539138794,-1.8614349365234375,-4.275000095367432,-1.3469457626342773,-1.841467261314392,-2.677734375,1.9752388000488281,-1.8432426452636719,-3.9851560592651367,1.9752388000488281,-1.8432426452636719,-3.9851560592651367,-2.30405330657959,-1.860745906829834,-4.580468654632568,,,,-2.8648386001586914,-1.6724308729171753,-5.6953125,,,,-0.730961263179779,-1.3314341306686401,-6.460616588592529,,,,,,,-1.4493175745010376,-1.8612818717956543,-2.8812499046325684,0.1039653941988945,-1.7725869417190552,-6.448437690734863,,,,,,,,,,,,
-1.4703007936477661,-1.8821783065795898,-2.9230470657348633,-1.0093498229980469,-1.9088391065597534,-4.513593673706055,0.12120280414819717,-1.9236665964126587,-3.6929683685302734,-1.3567320108413696,-1.8548903465270996,-2.697265625,-1.3567320108413696,-1.8548903465270996,-2.697265625,-2.520348310470581,-1.4666105508804321,-5.58984375,1.6274614334106445,-1.7398545742034912,-4.856176853179932,-0.2917405962944031,-1.9047406911849976,-3.475781202316284,,,,0.25337445735931396,-1.5661159753799438,-6.484375,,,,-2.171950340270996,-1.8801227807998657,-4.317968845367432,-1.3567320108413696,-1.8548903465270996,-2.697265625,2.0136613845825195,-1.8789963722229004,-4.062499523162842,2.0136613845825195,-1.8789963722229004,-4.062499523162842,-2.324422597885132,-1.8772248029708862,-4.621093273162842,,,,-2.8808696269989014,-1.6937429904937744,-5.727343559265137,,,,-0.7228969931602478,-1.3169004917144775,-6.390303611755371,,,,,,,-1.4655848741531372,-1.882215976715088,-2.9136717319488525,0.10501457005739212,-1.7748737335205078,-6.506250381469727,,,,,,,,,,,,
